"","year","month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del","arr_cancelled","arr_diverted","arr_delay","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay"
"10731",2015,10,"EV","ExpressJet Airlines Inc.","RST","Rochester, MN: Rochester International",62,7,0,1,325,322,0,0,0,3
"3542",2015,4,"AA","American Airlines Inc.","STT","Charlotte Amalie, VI: Cyril E King",120,22,0,0,1292,786,0,140,0,366
"7731",2015,7,"OO","SkyWest Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",149,21,2,0,993,342,0,127,0,524
"12110",2015,11,"OO","SkyWest Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",293,70,6,1,4607,1218,787,1007,0,1595
"5228",2015,5,"MQ","Envoy Air","STL","St. Louis, MO: St Louis Lambert International",165,46,6,0,2481,717,0,435,0,1329
"3783",2015,4,"DL","Delta Air Lines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",90,5,0,0,301,117,17,0,0,167
"7885",2015,7,"UA","United Air Lines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",201,49,1,1,3700,1440,56,290,0,1914
"11877",2015,11,"HA","Hawaiian Airlines Inc.","SFO","San Francisco, CA: San Francisco International",60,5,1,0,184,184,0,0,0,0
"501",2015,1,"EV","ExpressJet Airlines Inc.","CSG","Columbus, GA: Columbus Airport",80,24,0,0,1593,884,0,164,0,545
"9609",2015,9,"EV","ExpressJet Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1,0,0,0,0,0,0,0,0,0
"9996",2015,9,"OO","SkyWest Airlines Inc.","MKG","Muskegon, MI: Muskegon County",60,9,1,0,358,239,38,46,0,35
"7347",2015,7,"EV","ExpressJet Airlines Inc.","LEX","Lexington, KY: Blue Grass",371,72,3,3,4085,2309,14,733,0,1029
"7045",2015,7,"AS","Alaska Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",31,3,0,0,193,108,0,85,0,0
"12210",2015,11,"OO","SkyWest Airlines Inc.","RHI","Rhinelander, WI: Rhinelander/Oneida County",83,16,2,0,1045,509,301,131,0,104
"2053",2015,2,"OO","SkyWest Airlines Inc.","RST","Rochester, MN: Rochester International",9,3,0,0,183,19,0,69,0,95
"133",2015,1,"AS","Alaska Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",31,7,0,0,221,124,0,97,0,0
"350",2015,1,"EV","ExpressJet Airlines Inc.","SJT","San Angelo, TX: San Angelo Regional/Mathis Field",31,4,3,0,99,40,0,59,0,0
"12035",2015,11,"OO","SkyWest Airlines Inc.","YUM","Yuma, AZ: Yuma MCAS/Yuma International",160,15,0,0,686,75,0,129,0,482
"6381",2015,6,"MQ","Envoy Air","BMI","Bloomington/Normal, IL: Central Illinois Regional",146,34,6,0,1776,382,534,229,21,610
"5483",2015,5,"OO","SkyWest Airlines Inc.","CIU","Sault Ste. Marie, MI: Chippewa County International",62,10,2,0,559,211,8,15,0,325
"80",2015,1,"AA","American Airlines Inc.","RIC","Richmond, VA: Richmond International",63,13,1,0,618,195,4,31,0,388
"9194",2015,9,"AA","American Airlines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",374,60,1,1,3214,1809,342,457,0,606
"2671",2015,3,"DL","Delta Air Lines Inc.","LIH","Lihue, HI: Lihue Airport",31,10,0,0,425,18,0,290,0,117
"3749",2015,4,"DL","Delta Air Lines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",272,30,0,0,1770,795,138,384,0,453
"4323",2015,4,"OO","SkyWest Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",3,0,0,0,0,0,0,0,0,0
"3902",2015,4,"EV","ExpressJet Airlines Inc.","MOT","Minot, ND: Minot International",21,4,0,0,182,64,0,68,0,50
"9024",2015,8,"UA","United Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",38,2,0,0,100,74,0,26,0,0
"866",2015,1,"OO","SkyWest Airlines Inc.","LGB","Long Beach, CA: Long Beach Airport",125,8,1,2,308,169,0,76,0,63
"3921",2015,4,"EV","ExpressJet Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",45,9,1,0,621,217,170,191,0,43
"1400",2015,2,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",473,97,8,0,5513,2190,585,1027,0,1711
"10943",2015,10,"OO","SkyWest Airlines Inc.","SMF","Sacramento, CA: Sacramento International",666,71,1,0,4379,1902,17,308,0,2152
"8212",2015,8,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",411,113,3,0,6016,1741,163,1328,238,2546
"6823",2015,6,"US","US Airways Inc.","DCA","Washington, DC: Ronald Reagan Washington National",1677,343,54,8,20212,4628,1145,8865,78,5496
"672",2015,1,"MQ","Envoy Air","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",92,38,8,0,2758,498,375,768,0,1117
"1330",2015,2,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",394,107,8,10,7038,1845,564,2668,0,1961
"11537",2015,11,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",590,47,0,0,1406,568,188,316,0,334
"6980",2015,7,"AA","American Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",31,3,0,0,80,33,0,0,0,47
"11934",2015,11,"MQ","Envoy Air","BNA","Nashville, TN: Nashville International",298,49,17,0,3846,704,905,685,0,1552
"13246",2015,12,"OO","SkyWest Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",147,47,2,1,3344,1554,0,169,26,1595
"5328",2015,5,"MQ","Envoy Air","CHO","Charlottesville, VA: Charlottesville Albemarle",31,6,3,0,245,35,0,1,0,209
"3274",2015,3,"UA","United Air Lines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",72,20,0,0,1418,468,38,67,0,845
"3314",2015,3,"US","US Airways Inc.","PHL","Philadelphia, PA: Philadelphia International",3531,719,147,26,36990,10049,1487,13987,148,11319
"5554",2015,5,"UA","United Air Lines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",453,123,5,2,7116,3424,33,1170,0,2489
"2495",2015,3,"B6","JetBlue Airways","HPN","White Plains, NY: Westchester County",341,86,7,9,6279,2872,165,810,0,2432
"1122",2015,1,"WN","Southwest Airlines Co.","IND","Indianapolis, IN: Indianapolis International",826,171,7,3,8834,2930,50,916,1,4937
"5876",2015,6,"AS","Alaska Airlines Inc.","KTN","Ketchikan, AK: Ketchikan International",234,41,2,0,1695,729,52,243,0,671
"8734",2015,8,"MQ","Envoy Air","EYW","Key West, FL: Key West International",45,5,1,0,180,100,33,3,0,44
"11096",2015,10,"OO","SkyWest Airlines Inc.","RHI","Rhinelander, WI: Rhinelander/Oneida County",89,4,1,1,176,159,0,16,0,1
"7767",2015,7,"OO","SkyWest Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",144,27,0,1,1283,582,0,166,0,535
"12683",2015,12,"DL","Delta Air Lines Inc.","PVD","Providence, RI: Theodore Francis Green State",138,15,1,0,1428,724,319,93,0,292
"5189",2015,5,"EV","ExpressJet Airlines Inc.","GUC","Gunnison, CO: Gunnison-Crested Butte Regional",6,0,0,0,0,0,0,0,0,0
"114",2015,1,"AS","Alaska Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",271,29,0,0,1459,368,0,191,0,900
"8262",2015,8,"DL","Delta Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",3487,363,3,14,19700,8678,1347,2310,0,7365
"8644",2015,8,"MQ","Envoy Air","CMI","Champaign/Urbana, IL: University of Illinois/Willard",195,15,7,0,750,170,246,48,0,286
"9856",2015,9,"OO","SkyWest Airlines Inc.","SMF","Sacramento, CA: Sacramento International",700,128,2,0,5750,2220,97,733,0,2700
"610",2015,1,"MQ","Envoy Air","STL","St. Louis, MO: St Louis Lambert International",163,54,19,0,3357,1191,162,679,0,1325
"10755",2015,10,"F9","Frontier Airlines Inc.","MIA","Miami, FL: Miami International",185,26,0,0,1503,448,12,605,0,438
"11461",2015,11,"AS","Alaska Airlines Inc.","ONT","Ontario, CA: Ontario International",83,5,0,0,269,66,44,45,0,114
"4818",2015,5,"B6","JetBlue Airways","HOU","Houston, TX: William P Hobby",62,9,0,3,427,80,0,173,11,163
"3889",2015,4,"EV","ExpressJet Airlines Inc.","ROA","Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",191,28,3,3,996,544,0,284,0,168
"10296",2015,10,"AA","American Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",240,28,1,0,1523,454,208,116,0,745
"4219",2015,4,"OO","SkyWest Airlines Inc.","ELP","El Paso, TX: El Paso International",104,14,0,1,813,282,36,135,24,336
"5430",2015,5,"OO","SkyWest Airlines Inc.","SMX","Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",63,22,0,0,1269,239,0,32,0,998
"8870",2015,8,"OO","SkyWest Airlines Inc.","IAD","Washington, DC: Washington Dulles International",29,7,0,0,533,148,0,76,17,292
"6214",2015,6,"EV","ExpressJet Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",108,21,7,1,1183,294,0,312,0,577
"9336",2015,9,"B6","JetBlue Airways","SJC","San Jose, CA: Norman Y. Mineta San Jose International",49,17,0,1,665,341,0,271,0,53
"6542",2015,6,"OO","SkyWest Airlines Inc.","SAN","San Diego, CA: San Diego International",571,118,6,0,6136,2190,0,866,0,3080
"12154",2015,11,"OO","SkyWest Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",232,26,1,0,1549,666,41,288,0,554
"10899",2015,10,"MQ","Envoy Air","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",3,0,0,0,0,0,0,0,0,0
"9133",2015,8,"WN","Southwest Airlines Co.","PVD","Providence, RI: Theodore Francis Green State",549,143,12,1,8083,2639,725,772,26,3921
"12987",2015,12,"HA","Hawaiian Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",62,22,0,0,1053,624,0,2,0,427
"3840",2015,4,"EV","ExpressJet Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",410,91,5,1,4572,1483,91,1102,0,1896
"8408",2015,8,"EV","ExpressJet Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",4343,661,108,33,48319,10392,690,21454,0,15783
"740",2015,1,"NK","Spirit Air Lines","IAG","Niagara Falls, NY: Niagara Falls International",31,13,1,0,381,27,0,262,0,92
"9756",2015,9,"MQ","Envoy Air","CLE","Cleveland, OH: Cleveland-Hopkins International",161,29,4,0,1467,398,33,237,9,790
"10850",2015,10,"MQ","Envoy Air","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",149,11,1,1,622,399,0,84,0,139
"7636",2015,7,"MQ","Envoy Air","MQT","Marquette, MI: Sawyer International",27,11,0,0,508,281,145,66,0,16
"7482",2015,7,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",528,161,3,2,10643,2626,47,3942,0,4028
"11810",2015,11,"EV","ExpressJet Airlines Inc.","BMI","Bloomington/Normal, IL: Central Illinois Regional",60,9,0,0,307,190,0,13,0,104
"10570",2015,10,"DL","Delta Air Lines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",62,5,0,0,120,48,0,39,0,33
"8089",2015,8,"AA","American Airlines Inc.","LIH","Lihue, HI: Lihue Airport",96,19,2,0,654,213,23,362,0,56
"1111",2015,1,"WN","Southwest Airlines Co.","ELP","El Paso, TX: El Paso International",552,123,5,4,5719,1837,240,479,0,3163
"3139",2015,3,"OO","SkyWest Airlines Inc.","ACV","Arcata/Eureka, CA: California Redwood Coast Humboldt County",101,22,3,1,1459,552,8,58,0,841
"8057",2015,8,"AA","American Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",2577,484,61,7,25944,7952,2041,7269,217,8465
"11773",2015,11,"EV","ExpressJet Airlines Inc.","MOB","Mobile, AL: Mobile Regional",263,55,1,2,2622,1083,77,638,0,824
"10304",2015,10,"AA","American Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",59,9,0,0,393,185,0,52,0,156
"2788",2015,3,"EV","ExpressJet Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",178,34,8,0,1895,955,0,199,0,741
"9717",2015,9,"MQ","Envoy Air","DCA","Washington, DC: Ronald Reagan Washington National",43,7,3,0,450,103,0,98,0,249
"8146",2015,8,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",185,27,0,2,1393,714,20,274,0,385
"9368",2015,9,"DL","Delta Air Lines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",194,14,0,0,733,193,136,194,0,210
"6510",2015,6,"NK","Spirit Air Lines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",829,359,41,2,29747,6346,672,8362,17,14350
"6376",2015,6,"MQ","Envoy Air","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",78,21,4,0,1021,140,39,557,0,285
"5457",2015,5,"OO","SkyWest Airlines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",64,9,0,0,413,311,27,34,0,41
"10379",2015,10,"B6","JetBlue Airways","LAX","Los Angeles, CA: Los Angeles International",381,54,1,0,2420,1119,177,594,0,530
"1745",2015,2,"HA","Hawaiian Airlines Inc.","SFO","San Francisco, CA: San Francisco International",56,13,0,0,392,319,33,16,0,24
"1197",2015,2,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",787,150,28,0,8261,2201,1402,2267,0,2391
"1341",2015,2,"B6","JetBlue Airways","LGB","Long Beach, CA: Long Beach Airport",569,107,7,1,7324,1607,371,678,10,4658
"5319",2015,5,"MQ","Envoy Air","LAW","Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",123,28,13,0,1604,299,638,285,0,382
"4788",2015,5,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",456,116,0,2,6560,1023,204,4092,1,1240
"9162",2015,9,"AA","American Airlines Inc.","KOA","Kona, HI: Kona International Airport at Keahole",49,6,0,0,197,131,0,51,0,15
"4646",2015,5,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",827,148,4,0,9066,2683,1295,1593,0,3495
"1807",2015,2,"MQ","Envoy Air","GGG","Longview, TX: East Texas Regional",23,3,4,0,133,90,2,2,0,39
"5221",2015,5,"MQ","Envoy Air","ABI","Abilene, TX: Abilene Regional",207,51,10,1,3001,543,894,660,0,904
"4475",2015,4,"US","US Airways Inc.","MEM","Memphis, TN: Memphis International",64,23,0,0,1138,546,0,449,0,143
"11329",2015,11,"AA","American Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",647,89,6,1,5227,1914,510,659,0,2144
"9787",2015,9,"MQ","Envoy Air","PIT","Pittsburgh, PA: Pittsburgh International",57,12,1,1,527,222,0,126,0,179
"6314",2015,6,"F9","Frontier Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",90,25,0,0,1752,397,76,457,0,822
"873",2015,1,"OO","SkyWest Airlines Inc.","STC","St. Cloud, MN: St. Cloud Regional",58,21,3,0,1362,71,70,212,0,1009
"8702",2015,8,"MQ","Envoy Air","GCK","Garden City, KS: Garden City Regional",62,5,1,0,174,65,0,8,0,101
"2014",2015,2,"OO","SkyWest Airlines Inc.","EUG","Eugene, OR: Mahlon Sweet Field",288,60,8,1,3090,567,78,336,0,2109
"3635",2015,4,"B6","JetBlue Airways","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",686,146,3,1,8030,2628,48,1773,0,3581
"6245",2015,6,"EV","ExpressJet Airlines Inc.","BDL","Hartford, CT: Bradley International",84,28,5,0,2360,852,0,154,0,1354
"10283",2015,10,"AA","American Airlines Inc.","EGE","Eagle, CO: Eagle County Regional",3,0,0,0,0,0,0,0,0,0
"2136",2015,2,"UA","United Air Lines Inc.","CMH","Columbus, OH: John Glenn Columbus International",28,8,1,0,384,163,33,13,0,175
"2969",2015,3,"MQ","Envoy Air","MOB","Mobile, AL: Mobile Regional",65,21,5,0,1102,300,37,126,57,582
"2923",2015,3,"MQ","Envoy Air","CLE","Cleveland, OH: Cleveland-Hopkins International",166,45,12,0,2795,1204,68,429,0,1094
"1152",2015,1,"WN","Southwest Airlines Co.","RSW","Fort Myers, FL: Southwest Florida International",829,149,6,0,7430,3520,192,1472,0,2246
"876",2015,1,"OO","SkyWest Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",191,36,1,0,2313,482,60,145,0,1626
"5046",2015,5,"EV","ExpressJet Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",298,61,9,0,4465,1693,180,880,0,1712
"224",2015,1,"DL","Delta Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",99,11,0,0,549,84,148,140,0,177
"8731",2015,8,"MQ","Envoy Air","LBB","Lubbock, TX: Lubbock Preston Smith International",13,1,0,0,21,0,0,21,0,0
"4739",2015,5,"AS","Alaska Airlines Inc.","MCO","Orlando, FL: Orlando International",64,12,0,0,289,47,0,209,0,33
"5289",2015,5,"MQ","Envoy Air","SDF","Louisville, KY: Louisville International-Standiford Field",57,5,0,0,294,145,0,30,0,119
"10951",2015,10,"OO","SkyWest Airlines Inc.","SBP","San Luis Obispo, CA: San Luis County Regional",249,44,3,1,2818,824,220,320,0,1454
"4744",2015,5,"AS","Alaska Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",31,17,0,1,515,58,0,426,0,31
"13465",2015,12,"WN","Southwest Airlines Co.","ECP","Panama City, FL: Northwest Florida Beaches International",118,19,0,0,806,423,0,43,0,340
"2015",2015,2,"OO","SkyWest Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",83,18,3,0,1575,402,0,137,0,1036
"8012",2015,7,"WN","Southwest Airlines Co.","PNS","Pensacola, FL: Pensacola International",97,21,0,0,1794,354,0,92,0,1348
"6589",2015,6,"OO","SkyWest Airlines Inc.","CPR","Casper, WY: Casper/Natrona County International",168,18,4,0,1057,285,59,78,0,635
"6692",2015,6,"OO","SkyWest Airlines Inc.","LAR","Laramie, WY: Laramie Regional",53,5,4,1,308,172,0,21,0,115
"5361",2015,5,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1866,191,13,0,13032,6140,132,1184,116,5460
"6532",2015,6,"OO","SkyWest Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",1158,164,12,0,10170,4163,202,945,0,4860
"5579",2015,5,"UA","United Air Lines Inc.","BOI","Boise, ID: Boise Air Terminal",52,11,1,0,861,108,3,144,0,606
"13332",2015,12,"UA","United Air Lines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",507,72,12,1,6729,1950,202,194,0,4383
"6777",2015,6,"UA","United Air Lines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",30,6,3,0,283,211,25,24,0,23
"11531",2015,11,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1152,137,0,0,7240,3146,413,1854,0,1827
"5596",2015,5,"UA","United Air Lines Inc.","ITO","Hilo, HI: Hilo International",22,6,0,0,430,89,0,43,0,298
"11874",2015,11,"HA","Hawaiian Airlines Inc.","ITO","Hilo, HI: Hilo International",458,24,0,0,709,484,3,0,0,222
"1150",2015,1,"WN","Southwest Airlines Co.","RNO","Reno, NV: Reno/Tahoe International",505,83,0,0,4002,743,6,130,0,3123
"8032",2015,7,"WN","Southwest Airlines Co.","TUL","Tulsa, OK: Tulsa International",389,116,0,1,6678,2051,167,349,0,4111
"2456",2015,3,"AS","Alaska Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31,4,0,0,110,72,0,38,0,0
"4397",2015,4,"UA","United Air Lines Inc.","MIA","Miami, FL: Miami International",321,64,1,1,3853,1717,135,702,0,1299
"3923",2015,4,"EV","ExpressJet Airlines Inc.","TUS","Tucson, AZ: Tucson International",56,6,1,0,170,34,18,118,0,0
"2798",2015,3,"EV","ExpressJet Airlines Inc.","DIK","Dickinson, ND: Dickinson - Theodore Roosevelt Regional",76,12,2,1,642,91,0,329,0,222
"3485",2015,3,"WN","Southwest Airlines Co.","TUS","Tucson, AZ: Tucson International",447,93,1,2,4528,1149,0,515,0,2864
"9644",2015,9,"EV","ExpressJet Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",3,0,0,0,0,0,0,0,0,0
"2617",2015,3,"DL","Delta Air Lines Inc.","STL","St. Louis, MO: St Louis Lambert International",370,45,0,0,2249,1623,0,350,0,276
"7015",2015,7,"AA","American Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",711,148,5,4,7789,3539,165,1381,30,2674
"5431",2015,5,"OO","SkyWest Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",600,96,3,0,4914,2278,3,398,0,2235
"8770",2015,8,"NK","Spirit Air Lines","RSW","Fort Myers, FL: Southwest Florida International",57,15,1,0,658,81,0,257,0,320
"5115",2015,5,"EV","ExpressJet Airlines Inc.","TLH","Tallahassee, FL: Tallahassee International",51,10,0,0,614,565,0,31,0,18
"10504",2015,10,"DL","Delta Air Lines Inc.","SMF","Sacramento, CA: Sacramento International",176,7,0,0,201,172,0,0,0,29
"1285",2015,2,"AS","Alaska Airlines Inc.","TPA","Tampa, FL: Tampa International",28,3,0,0,156,51,0,0,0,105
"4312",2015,4,"OO","SkyWest Airlines Inc.","FCA","Kalispell, MT: Glacier Park International",122,12,1,0,654,118,12,125,0,399
"1445",2015,2,"DL","Delta Air Lines Inc.","MSO","Missoula, MT: Missoula International",38,4,0,0,194,61,0,19,0,114
"1524",2015,2,"EV","ExpressJet Airlines Inc.","TYR","Tyler, TX: Tyler Pounds Regional",101,27,8,0,1379,340,0,443,0,596
"631",2015,1,"MQ","Envoy Air","FNT","Flint, MI: Bishop International",89,32,9,0,2286,442,763,369,0,712
"13242",2015,12,"OO","SkyWest Airlines Inc.","FCA","Kalispell, MT: Glacier Park International",147,37,2,1,1918,577,105,385,30,821
"8084",2015,8,"AA","American Airlines Inc.","BNA","Nashville, TN: Nashville International",442,68,2,0,3473,1406,435,295,0,1337
