year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2015,6,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",388,102,1,1,8055,2145,282,550,0,5078
2015,6,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",60,12,0,1,739,233,193,44,0,269
2015,6,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",198,49,1,0,2615,1075,89,195,0,1256
2015,6,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",136,26,1,1,1482,607,82,119,0,674
2015,6,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",292,66,2,0,3938,1433,150,290,0,2065
2015,6,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",120,31,1,1,1710,819,19,213,0,659
2015,6,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",120,22,2,2,1159,366,3,73,0,717
2015,6,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",93,23,1,0,1184,243,93,222,0,626
2015,6,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",95,17,0,0,1634,375,63,0,0,1196
2015,6,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",90,19,0,0,1718,658,149,42,0,869
2015,6,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",242,54,3,0,2854,833,274,453,0,1294
2015,6,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",243,56,3,1,4397,1666,355,240,0,2136
2015,6,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",123,22,0,0,1563,574,63,58,0,868
2015,6,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",136,25,0,0,2228,1061,14,38,0,1115
2015,6,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",120,41,0,0,2975,1754,87,292,0,842
2015,6,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",27,9,0,0,671,223,0,2,0,446
2015,6,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",180,35,2,1,2077,693,264,198,0,922
2015,6,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",12,0,0,0,0,0,0,0,0,0
2015,6,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",324,89,6,0,5818,2008,317,467,0,3026
2015,6,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",140,39,1,0,2453,644,173,299,0,1337
2015,6,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",36,4,0,0,1129,640,0,0,0,489
2015,6,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",93,20,1,0,1063,361,111,122,0,469
2015,6,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",180,41,3,0,1949,764,168,61,0,956
2015,6,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",60,13,0,0,715,269,117,17,0,312
2015,6,AA,American Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",90,19,2,0,1104,501,49,73,0,481
2015,6,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",60,15,1,0,554,191,3,0,0,360
2015,6,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",26,5,0,0,355,57,12,37,0,249
2015,6,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",146,33,2,1,2259,1150,268,33,0,808
2015,6,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",39,7,2,0,319,131,0,25,0,163
2015,6,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",58,13,0,0,518,230,68,38,11,171
2015,6,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",120,23,0,0,1506,578,12,98,0,818
2015,6,AA,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",150,28,1,0,1729,398,191,167,0,973
2015,6,AA,American Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",27,7,0,0,197,128,0,35,0,34
2015,6,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",120,14,0,1,609,0,45,544,0,20
2015,6,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",4791,518,25,5,29348,12340,1842,4848,69,10249
2015,6,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",758,80,2,0,3788,1771,32,1000,0,985
2015,6,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",60,8,0,1,549,82,0,397,0,70
2015,6,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",150,15,0,0,737,504,0,159,0,74
2015,6,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",56,7,0,2,490,219,0,271,0,0
2015,6,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",185,22,0,1,907,133,0,625,0,149
2015,6,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1182,94,2,0,6390,2561,176,848,0,2805
2015,6,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",30,3,0,0,208,0,0,208,0,0
2015,6,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",30,4,0,0,220,139,7,23,0,51
2015,6,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",60,10,0,0,357,115,52,42,0,148
2015,6,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",57,7,3,0,274,108,8,65,0,93
2015,6,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1306,197,11,0,8486,3057,40,1052,177,4160
2015,6,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",82,8,1,0,727,216,0,26,0,485
2015,6,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",78,13,0,3,739,90,128,108,0,413
2015,6,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",78,12,0,0,615,76,42,41,0,456
2015,6,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",178,30,0,0,1413,606,16,181,0,610
2015,6,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",144,20,2,0,915,241,0,109,0,565
2015,6,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",234,41,2,0,1695,729,52,243,0,671
2015,6,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",454,77,2,5,3402,782,224,616,41,1739
2015,6,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60,10,1,0,355,65,1,52,0,237
2015,6,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60,9,2,0,349,22,0,97,0,230
2015,6,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",60,16,0,0,1043,278,0,91,4,670
2015,6,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",60,18,0,0,1028,354,156,98,0,420
2015,6,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",60,8,0,1,460,150,92,58,0,160
2015,6,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",60,7,0,0,276,85,0,44,0,147
2015,6,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",405,43,1,0,2039,810,0,179,0,1050
2015,6,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",476,60,1,0,3265,1265,0,1572,0,428
2015,6,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",500,55,1,1,2974,881,420,574,0,1099
2015,6,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",92,8,0,0,423,0,0,89,0,334
2015,6,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",216,19,0,1,1262,174,0,136,0,952
2015,6,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",207,30,1,0,1032,408,0,183,0,441
2015,6,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",287,13,2,3,435,223,0,70,0,142
2015,6,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",89,12,0,0,308,92,0,143,0,73
2015,6,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",59,5,0,0,167,98,0,20,0,49
2015,6,AS,Alaska Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",17,0,0,0,0,0,0,0,0,0
2015,6,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",360,29,1,1,1288,605,0,173,0,510
2015,6,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",186,24,0,0,944,525,0,199,0,220
2015,6,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",30,2,0,0,64,47,0,17,0,0
2015,6,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",145,19,0,1,735,158,0,265,0,312
2015,6,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",30,8,0,0,232,150,36,32,0,14
2015,6,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",47,12,0,0,407,118,0,133,0,156
2015,6,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",171,24,0,0,844,469,15,246,0,114
2015,6,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",120,14,0,0,494,407,0,63,0,24
2015,6,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",180,20,0,0,798,429,0,69,0,300
2015,6,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",30,1,0,0,90,0,0,0,0,90
2015,6,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",30,7,0,0,217,35,31,112,0,39
2015,6,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",30,6,0,1,262,78,0,57,0,127
2015,6,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",47,6,0,0,306,191,0,17,0,98
2015,6,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",47,11,0,0,583,411,27,63,0,82
2015,6,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",30,1,0,0,28,0,0,28,0,0
2015,6,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",30,7,0,0,169,17,0,141,0,11
2015,6,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",30,8,0,0,299,133,34,71,0,61
2015,6,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",30,2,0,0,199,134,0,0,0,65
2015,6,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",30,2,0,0,94,84,0,10,0,0
2015,6,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",220,29,0,0,1104,633,0,369,0,102
2015,6,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",107,16,0,1,672,340,43,257,0,32
2015,6,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",100,9,0,0,239,10,0,196,0,33
2015,6,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",224,36,0,2,1585,932,0,447,0,206
2015,6,AS,Alaska Airlines Inc.,GST,"Gustavus, AK: Gustavus Airport",24,7,0,0,301,94,0,126,0,81
2015,6,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",8,1,0,0,18,0,0,0,0,18
2015,6,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",24,7,0,0,209,118,0,39,0,52
2015,6,AS,Alaska Airlines Inc.,DLG,"Dillingham, AK: Dillingham Airport",24,2,0,0,107,12,0,24,0,71
2015,6,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3777,811,66,7,64044,8759,1612,35188,76,18409
2015,6,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1528,301,20,1,18697,5332,306,3852,14,9193
2015,6,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",948,172,3,1,10011,3890,187,1192,41,4701
2015,6,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",545,149,8,4,12998,1733,582,7941,19,2723
2015,6,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",407,68,2,1,3334,977,0,538,15,1804
2015,6,B6,JetBlue Airways,LGB,"Long Beach, CA: Long Beach Airport",752,111,6,2,6358,2166,12,489,0,3691
2015,6,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",444,111,0,2,6094,2122,89,1593,0,2290
2015,6,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3512,768,23,4,48616,9869,2003,13613,27,23104
2015,6,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",118,9,0,0,319,90,0,123,0,106
2015,6,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",479,116,10,1,7965,2361,26,1597,0,3981
2015,6,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",384,60,0,2,3091,1707,281,481,18,604
2015,6,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",500,76,5,1,4711,1592,15,942,0,2162
2015,6,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1650,291,16,13,18504,5302,557,3620,70,8955
2015,6,B6,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International",90,13,0,0,880,221,0,331,0,328
2015,6,B6,JetBlue Airways,IAD,"Washington, DC: Washington Dulles International",174,24,2,2,1477,285,0,356,0,836
2015,6,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",30,8,1,0,663,214,0,66,0,383
2015,6,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",120,35,0,0,1657,517,414,300,0,426
2015,6,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",106,16,3,0,1093,339,128,252,0,374
2015,6,B6,JetBlue Airways,RNO,"Reno, NV: Reno/Tahoe International",22,7,0,0,262,54,0,169,0,39
2015,6,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",405,90,3,1,6395,2216,88,518,0,3573
2015,6,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",156,33,0,1,1976,486,40,729,0,721
2015,6,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",93,26,0,0,1294,385,175,356,15,363
2015,6,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",267,64,1,0,4768,1510,646,1149,32,1431
2015,6,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",251,83,3,3,5534,920,425,2491,19,1679
2015,6,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",120,34,4,0,1736,767,81,294,0,594
2015,6,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",171,34,0,1,2422,669,43,807,0,903
2015,6,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",60,12,0,0,602,189,0,218,0,195
2015,6,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",164,27,3,1,1620,706,51,288,0,575
2015,6,B6,JetBlue Airways,OAK,"Oakland, CA: Metropolitan Oakland International",142,18,2,0,1079,390,263,98,0,328
2015,6,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",146,39,0,0,3340,403,268,2294,0,375
2015,6,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",98,20,2,0,1013,405,39,132,0,437
2015,6,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",60,8,2,1,350,31,0,151,0,168
2015,6,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",252,42,2,1,2246,770,14,353,0,1109
2015,6,B6,JetBlue Airways,ROC,"Rochester, NY: Greater Rochester International",105,21,2,0,837,232,22,288,0,295
2015,6,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",540,156,12,8,13780,1732,408,9599,12,2029
2015,6,B6,JetBlue Airways,PWM,"Portland, ME: Portland International Jetport",120,20,2,0,1473,442,0,41,0,990
2015,6,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",118,18,1,0,567,204,29,189,0,145
2015,6,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",90,24,3,0,1051,366,0,271,0,414
2015,6,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",860,171,2,7,11146,2878,737,3953,16,3562
2015,6,B6,JetBlue Airways,HOU,"Houston, TX: William P Hobby",60,17,0,0,1138,647,0,223,0,268
2015,6,B6,JetBlue Airways,STX,"Christiansted, VI: Henry E. Rohlsen",30,4,0,0,297,255,14,28,0,0
2015,6,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",30,7,0,0,518,373,0,108,0,37
2015,6,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",204,40,0,1,3129,1467,0,227,0,1435
2015,6,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",330,63,9,5,3981,1057,364,917,0,1643
2015,6,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",240,73,1,0,3258,1046,0,1459,18,735
2015,6,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",90,8,0,1,387,210,17,77,0,83
2015,6,B6,JetBlue Airways,SWF,"Newburgh/Poughkeepsie, NY: Stewart International",60,9,0,0,522,175,0,89,0,258
2015,6,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",240,26,2,1,1462,554,0,340,0,568
2015,6,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",60,7,1,3,236,70,42,116,0,8
2015,6,B6,JetBlue Airways,PVD,"Providence, RI: Theodore Francis Green State",90,26,1,0,1719,537,20,175,0,987
2015,6,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",270,45,2,2,2512,873,149,626,0,864
2015,6,B6,JetBlue Airways,ANC,"Anchorage, AK: Ted Stevens Anchorage International",73,23,0,0,900,327,0,94,0,479
2015,6,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",218,33,1,2,1805,877,0,387,0,541
2015,6,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",103,24,0,0,1099,452,20,148,0,479
2015,6,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",56,16,0,0,741,148,0,369,0,224
2015,6,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",73,25,0,0,1263,511,0,87,0,665
2015,6,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",62,2,0,0,268,268,0,0,0,0
2015,6,B6,JetBlue Airways,ACK,"Nantucket, MA: Nantucket Memorial",88,24,3,1,1700,553,424,304,0,419
2015,6,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",145,25,0,0,1425,1081,0,74,0,270
2015,6,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",121,28,0,0,1330,533,68,262,0,467
2015,6,B6,JetBlue Airways,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",38,7,0,0,405,137,0,75,0,193
2015,6,B6,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional",60,3,1,0,215,215,0,0,0,0
2015,6,B6,JetBlue Airways,HYA,"Hyannis, MA: Barnstable Municipal-Boardman/Polando Field",13,1,1,0,55,6,0,0,0,49
2015,6,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2484,477,6,2,28206,9887,1554,5275,30,11460
2015,6,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",20815,3077,90,113,231391,79063,11683,59015,333,81297
2015,6,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1403,288,6,13,17917,5777,1499,4457,0,6184
2015,6,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",4803,913,12,4,55825,16405,3904,16824,0,18692
2015,6,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",393,65,0,1,4426,1180,1295,512,0,1439
2015,6,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",518,79,2,5,5480,2200,899,1058,0,1323
2015,6,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2287,673,13,19,45510,7600,1900,26953,0,9057
2015,6,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",593,102,0,1,5790,1776,1212,1504,0,1298
2015,6,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",661,122,0,3,6707,1917,729,2119,0,1942
2015,6,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",976,142,3,3,8304,2783,359,1131,0,4031
2015,6,DL,Delta Air Lines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",32,6,1,0,342,158,36,2,0,146
2015,6,DL,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby",95,13,0,1,623,311,100,23,0,189
2015,6,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",90,18,0,0,1631,1097,0,144,0,390
2015,6,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3298,386,4,11,24511,10931,2031,3697,0,7852
2015,6,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1434,265,1,2,14469,6241,1310,3224,0,3694
2015,6,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",180,34,0,1,2412,496,607,269,0,1040
2015,6,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",80,11,0,0,520,396,0,16,0,108
2015,6,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5808,909,6,8,54965,19917,4449,11341,81,19177
2015,6,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",442,74,2,2,4211,1375,695,428,0,1713
2015,6,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",398,84,1,1,4955,2001,1344,563,0,1047
2015,6,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",1042,202,4,1,11695,3341,777,3466,0,4111
2015,6,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",84,19,1,0,1128,315,192,151,0,470
2015,6,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",467,69,0,1,3278,1461,418,714,0,685
2015,6,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",616,116,2,2,9233,2415,1222,3994,0,1602
2015,6,DL,Delta Air Lines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",67,20,0,0,1819,1031,462,142,0,184
2015,6,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",818,199,5,8,12249,2968,759,4929,0,3593
2015,6,DL,Delta Air Lines Inc.,FAI,"Fairbanks, AK: Fairbanks International",60,13,0,0,529,341,0,109,0,79
2015,6,DL,Delta Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",259,61,0,1,3457,1622,0,641,0,1194
2015,6,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",115,21,0,0,2049,1311,26,56,0,656
2015,6,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",226,48,0,1,2564,948,416,578,0,622
2015,6,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",357,71,1,0,5656,1639,1266,1860,0,891
2015,6,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",665,156,1,1,11083,2318,1062,5459,0,2244
2015,6,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",614,100,1,1,4115,1566,563,1033,0,953
2015,6,DL,Delta Air Lines Inc.,DAL,"Dallas, TX: Dallas Love Field",134,14,2,1,718,305,190,153,0,70
2015,6,DL,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",56,10,0,0,512,143,20,29,0,320
2015,6,DL,Delta Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",429,71,0,1,3658,1429,475,525,0,1229
2015,6,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",508,97,3,3,6458,2168,1377,740,0,2173
2015,6,DL,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",212,32,1,0,1626,524,188,154,0,760
2015,6,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",752,114,6,3,7487,2286,832,1770,0,2599
2015,6,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",673,197,3,6,15603,2423,1468,9811,0,1901
2015,6,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",370,65,3,0,3696,1471,353,362,0,1510
2015,6,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",377,65,3,0,3559,987,693,718,0,1161
2015,6,DL,Delta Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",184,34,3,0,2110,684,430,105,0,891
2015,6,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",231,31,1,0,2353,998,420,140,0,795
2015,6,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",925,185,3,3,10684,4050,1260,1574,0,3800
2015,6,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",315,60,3,0,4324,1662,561,742,0,1359
2015,6,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",420,71,0,0,4270,1462,559,874,0,1375
2015,6,DL,Delta Air Lines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",197,30,1,0,2136,905,260,254,0,717
2015,6,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",164,21,0,0,1261,776,86,70,0,329
2015,6,DL,Delta Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",76,10,0,0,653,242,0,24,0,387
2015,6,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",924,164,3,2,9706,3546,934,1833,0,3393
2015,6,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1459,313,4,1,17588,4874,1216,5028,0,6470
2015,6,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",542,88,2,0,5196,1732,663,719,0,2082
2015,6,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",203,25,0,0,1271,455,148,147,0,521
