"","year","month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del","arr_cancelled","arr_diverted","arr_delay","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay"
"11735",2015,11,"EV","ExpressJet Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",7,2,1,0,65,0,65,0,0,0
"11739",2015,11,"EV","ExpressJet Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",263,39,5,0,2663,1482,0,389,0,792
"11742",2015,11,"EV","ExpressJet Airlines Inc.","DSM","Des Moines, IA: Des Moines International",124,23,4,2,1398,297,334,308,0,459
"11744",2015,11,"EV","ExpressJet Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",331,45,7,0,3225,1000,182,438,0,1605
"11748",2015,11,"EV","ExpressJet Airlines Inc.","HRL","Harlingen/San Benito, TX: Valley International",78,7,0,0,218,101,0,63,0,54
"11753",2015,11,"EV","ExpressJet Airlines Inc.","ROA","Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",174,35,2,3,1538,683,92,307,0,456
"11757",2015,11,"EV","ExpressJet Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",190,30,4,0,1673,477,0,94,0,1102
"11762",2015,11,"EV","ExpressJet Airlines Inc.","ORF","Norfolk, VA: Norfolk International",101,18,4,1,717,102,0,296,0,319
"11770",2015,11,"EV","ExpressJet Airlines Inc.","AVP","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",127,22,1,0,2044,1391,132,257,0,264
"11775",2015,11,"EV","ExpressJet Airlines Inc.","GJT","Grand Junction, CO: Grand Junction Regional",23,0,0,0,0,0,0,0,0,0
"11778",2015,11,"EV","ExpressJet Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",134,20,4,0,1250,692,0,82,0,476
"11787",2015,11,"EV","ExpressJet Airlines Inc.","ILM","Wilmington, NC: Wilmington International",100,23,0,0,830,548,0,129,0,153
"11795",2015,11,"EV","ExpressJet Airlines Inc.","MGM","Montgomery, AL: Montgomery Regional",194,33,2,0,1644,774,0,206,0,664
"11798",2015,11,"EV","ExpressJet Airlines Inc.","MDW","Chicago, IL: Chicago Midway International",76,10,2,1,552,347,0,80,0,125
"11799",2015,11,"EV","ExpressJet Airlines Inc.","BGM","Binghamton, NY: Greater Binghamton/Edwin A. Link Field",29,2,1,0,129,64,0,0,0,65
"11800",2015,11,"EV","ExpressJet Airlines Inc.","RST","Rochester, MN: Rochester International",57,12,0,0,637,104,0,110,0,423
"11804",2015,11,"EV","ExpressJet Airlines Inc.","CHO","Charlottesville, VA: Charlottesville Albemarle",49,11,1,0,472,110,0,33,0,329
"11806",2015,11,"EV","ExpressJet Airlines Inc.","DHN","Dothan, AL: Dothan Regional",112,25,0,0,1096,623,0,119,0,354
"11807",2015,11,"EV","ExpressJet Airlines Inc.","AZO","Kalamazoo, MI: Kalamazoo/Battle Creek International",8,0,0,0,0,0,0,0,0,0
"11812",2015,11,"EV","ExpressJet Airlines Inc.","BQK","Brunswick, GA: Brunswick Golden Isles",82,16,0,1,845,404,0,94,0,347
"11818",2015,11,"EV","ExpressJet Airlines Inc.","CWA","Mosinee, WI: Central Wisconsin",57,14,2,0,678,122,201,232,0,123
"11820",2015,11,"F9","Frontier Airlines Inc.","LAS","Las Vegas, NV: McCarran International",523,129,1,0,8186,1404,285,3298,0,3199
"11827",2015,11,"F9","Frontier Airlines Inc.","SFO","San Francisco, CA: San Francisco International",223,68,0,0,3864,1129,104,1486,0,1145
"11828",2015,11,"F9","Frontier Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",116,30,0,0,1516,398,64,656,0,398
"11832",2015,11,"F9","Frontier Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",58,11,0,0,448,132,5,213,0,98
"11843",2015,11,"F9","Frontier Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",60,6,0,0,338,163,1,142,0,32
"11850",2015,11,"F9","Frontier Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",13,5,0,0,198,28,0,65,0,105
"11851",2015,11,"F9","Frontier Airlines Inc.","MSO","Missoula, MT: Missoula International",13,2,0,0,55,6,0,49,0,0
"11863",2015,11,"F9","Frontier Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",17,4,0,0,607,18,0,177,0,412
"11867",2015,11,"F9","Frontier Airlines Inc.","UST","St. Augustine, FL: Northeast Florida Regional",17,1,0,0,60,60,0,0,0,0
"11883",2015,11,"HA","Hawaiian Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",30,3,0,0,65,65,0,0,0,0
"11887",2015,11,"MQ","Envoy Air","ORD","Chicago, IL: Chicago O'Hare International",5943,731,393,25,70145,16783,6406,22671,20,24265
"11899",2015,11,"MQ","Envoy Air","BMI","Bloomington/Normal, IL: Central Illinois Regional",164,21,8,0,1367,333,241,231,0,562
"11904",2015,11,"MQ","Envoy Air","PIT","Pittsburgh, PA: Pittsburgh International",121,17,9,0,859,372,109,60,0,318
"11911",2015,11,"MQ","Envoy Air","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",181,43,5,0,2341,531,354,771,0,685
"11925",2015,11,"MQ","Envoy Air","CLT","Charlotte, NC: Charlotte Douglas International",52,9,1,1,358,260,0,98,0,0
"11928",2015,11,"MQ","Envoy Air","DCA","Washington, DC: Ronald Reagan Washington National",2,0,0,0,0,0,0,0,0,0
"11936",2015,11,"MQ","Envoy Air","SJT","San Angelo, TX: San Angelo Regional/Mathis Field",142,18,2,0,564,141,93,152,21,157
"11942",2015,11,"MQ","Envoy Air","CLE","Cleveland, OH: Cleveland-Hopkins International",197,25,10,1,1636,689,171,335,0,441
"11950",2015,11,"MQ","Envoy Air","MLI","Moline, IL: Quad City International",160,16,4,0,1055,357,26,170,0,502
"11963",2015,11,"MQ","Envoy Air","JAX","Jacksonville, FL: Jacksonville International",87,10,5,1,1303,250,385,92,0,576
"11966",2015,11,"MQ","Envoy Air","ROW","Roswell, NM: Roswell International Air Center",79,15,2,0,617,130,38,244,0,205
"11970",2015,11,"MQ","Envoy Air","TUL","Tulsa, OK: Tulsa International",57,7,4,0,543,147,41,81,0,274
"11979",2015,11,"MQ","Envoy Air","SYR","Syracuse, NY: Syracuse Hancock International",114,13,8,0,953,356,84,262,0,251
"11984",2015,11,"MQ","Envoy Air","EWR","Newark, NJ: Newark Liberty International",84,15,6,0,1047,287,39,484,0,237
"11985",2015,11,"MQ","Envoy Air","MCI","Kansas City, MO: Kansas City International",42,8,2,0,518,373,0,106,0,39
"11987",2015,11,"MQ","Envoy Air","TOL","Toledo, OH: Toledo Express",84,8,6,0,401,174,27,162,0,38
"11998",2015,11,"NK","Spirit Air Lines","LAX","Los Angeles, CA: Los Angeles International",496,158,3,0,7829,2441,0,3709,56,1623
"12007",2015,11,"NK","Spirit Air Lines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",711,182,8,0,9980,2751,105,4531,0,2593
"12008",2015,11,"NK","Spirit Air Lines","ORD","Chicago, IL: Chicago O'Hare International",893,207,26,1,15076,2282,797,8901,0,3096
"12013",2015,11,"NK","Spirit Air Lines","PHL","Philadelphia, PA: Philadelphia International",130,39,2,0,1967,362,26,990,0,589
"12020",2015,11,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",299,72,5,0,4063,783,657,1838,0,785
"12039",2015,11,"OO","SkyWest Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",2696,538,19,1,34555,14798,1304,5735,0,12718
"12050",2015,11,"OO","SkyWest Airlines Inc.","MOB","Mobile, AL: Mobile Regional",65,18,2,0,928,291,0,130,0,507
"12057",2015,11,"OO","SkyWest Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",50,9,1,0,509,182,0,24,0,303
"12060",2015,11,"OO","SkyWest Airlines Inc.","LSE","La Crosse, WI: La Crosse Regional",79,9,1,0,343,71,24,117,0,131
"12063",2015,11,"OO","SkyWest Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",168,27,1,0,1563,893,0,324,0,346
"12066",2015,11,"OO","SkyWest Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",96,23,0,0,1277,227,323,298,0,429
"12079",2015,11,"OO","SkyWest Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",157,24,2,0,1193,416,3,195,0,579
"12080",2015,11,"OO","SkyWest Airlines Inc.","SAT","San Antonio, TX: San Antonio International",209,33,1,0,1987,701,382,276,0,628
"12081",2015,11,"OO","SkyWest Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",677,142,21,0,8876,3158,344,1211,0,4163
"12084",2015,11,"OO","SkyWest Airlines Inc.","BUR","Burbank, CA: Bob Hope",368,50,1,0,3311,1069,284,606,0,1352
"12087",2015,11,"OO","SkyWest Airlines Inc.","MOT","Minot, ND: Minot International",191,30,4,1,1942,615,87,488,0,752
"12098",2015,11,"OO","SkyWest Airlines Inc.","LNK","Lincoln, NE: Lincoln Airport",145,38,1,0,2041,609,44,529,0,859
"12104",2015,11,"OO","SkyWest Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",186,31,5,0,1233,469,50,460,0,254
"12106",2015,11,"OO","SkyWest Airlines Inc.","SBP","San Luis Obispo, CA: San Luis County Regional",214,26,0,2,1246,323,92,143,0,688
"12109",2015,11,"OO","SkyWest Airlines Inc.","HYS","Hays, KS: Hays Regional",51,12,1,0,500,86,44,191,0,179
"12115",2015,11,"OO","SkyWest Airlines Inc.","BFL","Bakersfield, CA: Meadows Field",238,34,4,2,1253,248,42,416,0,547
"12116",2015,11,"OO","SkyWest Airlines Inc.","EUG","Eugene, OR: Mahlon Sweet Field",289,50,3,1,2116,666,26,356,0,1068
"12125",2015,11,"OO","SkyWest Airlines Inc.","SMX","Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",59,6,1,0,394,257,0,30,0,107
"12127",2015,11,"OO","SkyWest Airlines Inc.","MCI","Kansas City, MO: Kansas City International",180,32,3,0,1918,492,125,326,0,975
"12130",2015,11,"OO","SkyWest Airlines Inc.","TUL","Tulsa, OK: Tulsa International",152,49,1,0,2665,1129,8,840,0,688
"12133",2015,11,"OO","SkyWest Airlines Inc.","ACV","Arcata/Eureka, CA: California Redwood Coast Humboldt County",133,23,3,1,1036,111,128,329,0,468
"12134",2015,11,"OO","SkyWest Airlines Inc.","CHA","Chattanooga, TN: Lovell Field",29,6,0,0,271,94,0,73,0,104
"12138",2015,11,"OO","SkyWest Airlines Inc.","FAR","Fargo, ND: Hector International",207,48,3,0,3950,1395,124,460,0,1971
"12139",2015,11,"OO","SkyWest Airlines Inc.","FNT","Flint, MI: Bishop International",42,4,0,0,197,35,35,21,0,106
"12143",2015,11,"OO","SkyWest Airlines Inc.","FWA","Fort Wayne, IN: Fort Wayne International",292,56,2,0,4105,1061,788,745,0,1511
"12159",2015,11,"OO","SkyWest Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",97,24,0,0,1668,621,375,118,0,554
"12164",2015,11,"OO","SkyWest Airlines Inc.","SHV","Shreveport, LA: Shreveport Regional",55,15,0,0,596,154,0,223,0,219
"12166",2015,11,"OO","SkyWest Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",49,18,0,0,1224,563,0,171,0,490
"12167",2015,11,"OO","SkyWest Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",58,21,3,1,1240,339,50,521,13,317
"12168",2015,11,"OO","SkyWest Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",121,33,2,0,1834,730,415,384,0,305
"12174",2015,11,"OO","SkyWest Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",6,1,0,0,120,0,115,5,0,0
"12175",2015,11,"OO","SkyWest Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",34,9,1,0,314,207,0,80,0,27
"12177",2015,11,"OO","SkyWest Airlines Inc.","AMA","Amarillo, TX: Rick Husband Amarillo International",5,3,0,0,59,0,0,42,0,17
"12181",2015,11,"OO","SkyWest Airlines Inc.","COD","Cody, WY: Yellowstone Regional",32,3,0,1,57,21,0,36,0,0
"12182",2015,11,"OO","SkyWest Airlines Inc.","IDA","Idaho Falls, ID: Idaho Falls Regional",192,21,1,1,1089,180,28,153,0,728
"12183",2015,11,"OO","SkyWest Airlines Inc.","LWS","Lewiston, ID: Lewiston Nez Perce County",55,1,0,0,21,21,0,0,0,0
"12185",2015,11,"OO","SkyWest Airlines Inc.","CWA","Mosinee, WI: Central Wisconsin",24,0,0,0,0,0,0,0,0,0
"12192",2015,11,"OO","SkyWest Airlines Inc.","BDL","Hartford, CT: Bradley International",48,8,3,0,328,127,59,21,0,121
"12193",2015,11,"OO","SkyWest Airlines Inc.","DVL","Devils Lake, ND: Devils Lake Regional",48,9,4,2,770,449,0,94,0,227
"12205",2015,11,"OO","SkyWest Airlines Inc.","TWF","Twin Falls, ID: Joslin Field - Magic Valley Regional",82,8,0,1,230,67,0,159,0,4
"12207",2015,11,"OO","SkyWest Airlines Inc.","ESC","Escanaba, MI: Delta County",51,5,3,0,193,31,20,94,0,48
"12218",2015,11,"UA","United Air Lines Inc.","MDT","Harrisburg, PA: Harrisburg International",54,12,0,0,780,80,200,20,0,480
"12225",2015,11,"UA","United Air Lines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",51,12,0,1,583,202,50,169,0,162
"12228",2015,11,"UA","United Air Lines Inc.","SAN","San Diego, CA: San Diego International",718,98,7,10,6737,1975,1431,1469,0,1862
"12231",2015,11,"UA","United Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",151,29,1,0,1493,599,0,210,0,684
"12236",2015,11,"UA","United Air Lines Inc.","AUS","Austin, TX: Austin - Bergstrom International",436,141,4,0,14463,1774,958,8321,0,3410
"12238",2015,11,"UA","United Air Lines Inc.","MIA","Miami, FL: Miami International",316,47,0,0,3018,994,374,422,0,1228
"12239",2015,11,"UA","United Air Lines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",126,21,2,0,1304,482,0,96,0,726
"12262",2015,11,"UA","United Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",428,53,4,1,4004,1170,885,394,0,1555
"12263",2015,11,"UA","United Air Lines Inc.","GEG","Spokane, WA: Spokane International",56,11,1,0,406,165,35,76,0,130
"12264",2015,11,"UA","United Air Lines Inc.","BDL","Hartford, CT: Bradley International",77,15,1,0,1223,379,77,48,0,719
"12267",2015,11,"UA","United Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",198,30,1,0,2413,1083,169,178,0,983
"12279",2015,11,"UA","United Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",484,81,1,0,5385,1805,472,504,0,2604
"12281",2015,11,"UA","United Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",178,29,1,0,2200,951,0,245,0,1004
"12287",2015,11,"UA","United Air Lines Inc.","KOA","Kona, HI: Kona International Airport at Keahole",97,12,0,1,817,203,32,76,0,506
"12294",2015,11,"UA","United Air Lines Inc.","BQN","Aguadilla, PR: Rafael Hernandez",30,14,0,0,615,163,0,230,0,222
"12299",2015,11,"OO","SkyWest Airlines Inc.","BMI","Bloomington/Normal, IL: Central Illinois Regional",1,0,0,0,0,0,0,0,0,0
"12301",2015,11,"VX","Virgin America","DAL","Dallas, TX: Dallas Love Field",531,64,14,0,3193,1208,394,310,9,1272
"12303",2015,11,"VX","Virgin America","LGA","New York, NY: LaGuardia",108,24,2,0,1320,191,102,910,0,117
"12305",2015,11,"VX","Virgin America","SFO","San Francisco, CA: San Francisco International",1530,269,13,7,12811,4161,452,3237,152,4809
"12306",2015,11,"VX","Virgin America","LAS","Las Vegas, NV: McCarran International",322,61,1,0,2741,558,67,739,0,1377
"12307",2015,11,"VX","Virgin America","SAN","San Diego, CA: San Diego International",170,29,2,2,1431,299,13,218,0,901
"12310",2015,11,"VX","Virgin America","SEA","Seattle, WA: Seattle/Tacoma International",190,44,1,0,2399,650,178,353,10,1208
"12313",2015,11,"VX","Virgin America","PDX","Portland, OR: Portland International",29,4,0,0,153,72,0,31,1,49
"12317",2015,11,"VX","Virgin America","BOS","Boston, MA: Logan International",117,6,0,0,261,99,42,42,0,78
"12324",2015,11,"WN","Southwest Airlines Co.","BNA","Nashville, TN: Nashville International",2423,322,11,1,14014,4450,56,1282,0,8226
"12328",2015,11,"WN","Southwest Airlines Co.","BUR","Burbank, CA: Bob Hope",1217,175,10,3,7790,2687,208,461,0,4434
"12329",2015,11,"WN","Southwest Airlines Co.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5771,748,19,5,35157,13110,150,4451,28,17418
"12341",2015,11,"WN","Southwest Airlines Co.","DTW","Detroit, MI: Detroit Metro Wayne County",570,98,6,2,4228,1185,44,464,32,2503
"12343",2015,11,"WN","Southwest Airlines Co.","SLC","Salt Lake City, UT: Salt Lake City International",767,140,6,0,5863,2218,124,438,0,3083
"12348",2015,11,"WN","Southwest Airlines Co.","TUL","Tulsa, OK: Tulsa International",375,79,4,1,2920,1441,0,406,0,1073
"12358",2015,11,"WN","Southwest Airlines Co.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",1523,201,8,1,8754,2747,176,1144,25,4662
"12364",2015,11,"WN","Southwest Airlines Co.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",246,43,0,0,2134,1127,30,103,13,861
"12379",2015,11,"WN","Southwest Airlines Co.","SDF","Louisville, KY: Louisville International-Standiford Field",340,60,2,0,2792,923,54,335,0,1480
"12386",2015,11,"WN","Southwest Airlines Co.","ELP","El Paso, TX: El Paso International",577,112,4,0,5142,1890,0,467,0,2785
"12388",2015,11,"WN","Southwest Airlines Co.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1657,192,6,2,8615,3767,5,1161,0,3682
"12406",2015,12,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1593,371,14,3,26494,8164,1521,7463,21,9325
"12408",2015,12,"AA","American Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",12054,1791,383,73,131635,50292,7053,23437,356,50497
"12417",2015,12,"AA","American Airlines Inc.","LGA","New York, NY: LaGuardia",1986,368,48,10,21945,4545,2166,10180,0,5054
"12419",2015,12,"AA","American Airlines Inc.","BOS","Boston, MA: Logan International",2202,359,33,2,18612,6366,675,3481,15,8075
"12420",2015,12,"AA","American Airlines Inc.","IAD","Washington, DC: Washington Dulles International",217,43,3,0,2096,1136,15,250,0,695
"12423",2015,12,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",933,191,13,0,10901,3806,946,2776,72,3301
"12428",2015,12,"AA","American Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",5184,946,40,8,45306,18596,2268,10590,294,13558
"12443",2015,12,"AA","American Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",819,183,11,0,8893,2859,415,1869,13,3737
"12448",2015,12,"AA","American Airlines Inc.","SAT","San Antonio, TX: San Antonio International",468,54,19,1,2687,1339,390,364,0,594
"12453",2015,12,"AA","American Airlines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",580,224,2,0,12729,5792,419,3710,30,2778
"12461",2015,12,"AA","American Airlines Inc.","ELP","El Paso, TX: El Paso International",137,23,3,0,1232,626,45,159,0,402
"12465",2015,12,"AA","American Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",518,123,7,0,6382,1433,530,2165,10,2244
"12477",2015,12,"AA","American Airlines Inc.","HDN","Hayden, CO: Yampa Valley",24,7,2,0,423,77,176,59,0,111
"12478",2015,12,"AA","American Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",211,28,4,0,2012,583,604,203,0,622
"12486",2015,12,"AA","American Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",190,33,1,0,1569,515,56,256,0,742
"12488",2015,12,"AA","American Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",51,9,0,0,394,278,0,46,0,70
"12495",2015,12,"AA","American Airlines Inc.","BOI","Boise, ID: Boise Air Terminal",62,11,0,0,567,253,63,47,2,202
"12503",2015,12,"AS","Alaska Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",227,28,0,0,946,470,18,397,0,61
"12511",2015,12,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",115,15,0,0,464,170,14,180,0,100
"12517",2015,12,"AS","Alaska Airlines Inc.","ADQ","Kodiak, AK: Kodiak Airport",30,3,4,0,94,34,25,35,0,0
"12518",2015,12,"AS","Alaska Airlines Inc.","BET","Bethel, AK: Bethel Airport",80,11,5,0,314,75,122,117,0,0
"12523",2015,12,"AS","Alaska Airlines Inc.","JNU","Juneau, AK: Juneau International",296,32,1,9,1537,417,194,162,0,764
"12527",2015,12,"AS","Alaska Airlines Inc.","PSG","Petersburg, AK: Petersburg James A Johnson",60,5,2,0,259,97,0,36,0,126
"12529",2015,12,"AS","Alaska Airlines Inc.","OME","Nome, AK: Nome Airport",60,7,4,2,187,67,0,61,0,59
"12534",2015,12,"AS","Alaska Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",159,25,0,1,1823,450,0,142,0,1231
"12537",2015,12,"AS","Alaska Airlines Inc.","ONT","Ontario, CA: Ontario International",74,12,0,0,660,408,0,140,0,112
"12540",2015,12,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",379,35,0,0,1217,648,0,291,0,278
